# cpu_used;total_cpu_used;RAM_used;
0.0;22.9;47.8;22824;179739
14.0;17.2;47.8;22824;179739
12.0;17.4;47.8;22824;179739
13.9;15.9;47.8;22825;179739
71.7;44.9;48.2;22830;179780
23.9;41.3;48.5;22831;179784
33.9;45.8;48.8;22837;179878
33.9;46.1;48.8;22844;179922
16.0;53.0;49.1;22844;179930
37.9;52.5;49.3;22849;179963
47.8;61.7;49.5;22862;180106
43.9;51.0;49.6;22868;180197
23.9;44.3;49.7;22868;180207
4.0;31.2;49.6;22868;180207
4.0;31.7;49.6;22868;180207
4.0;31.5;49.5;22868;180207
4.0;30.3;49.5;22868;180207
2.0;30.5;49.5;22868;180207
4.0;31.5;49.5;22868;180207
4.0;31.4;49.5;22868;180207
2.0;31.9;49.5;22868;180207
2.0;30.5;49.5;22868;180207
6.0;35.4;49.5;22868;180207
4.0;41.3;49.7;22868;180207
12.0;43.4;49.7;22868;180207
2.0;32.8;49.7;22868;180207
2.0;32.8;49.6;22868;180207
4.0;30.9;49.6;22868;180207
4.0;30.5;49.6;22868;180207
2.0;31.2;49.5;22868;180207
29.9;37.3;49.6;22868;180207
2.0;38.8;49.6;22868;180207
4.0;34.5;49.6;22868;180207
2.0;31.4;49.6;22868;180207
2.0;44.1;49.6;22868;180207
4.0;30.5;49.5;22868;180207
4.0;30.5;49.5;22868;180207
6.0;40.0;49.7;22868;180207
10.0;42.9;49.7;22868;180207
2.0;31.7;49.7;22868;180207
4.0;29.8;49.6;22869;180207
4.0;35.0;49.6;22869;180207
2.0;31.9;49.6;22869;180207
2.0;30.0;49.6;22869;180207
2.0;31.2;49.6;22869;180207
6.0;44.1;49.6;22869;180207
2.0;36.5;49.6;22869;180207
4.0;32.4;49.6;22869;180207
4.0;32.4;49.6;22869;180207
4.0;35.5;49.6;22869;180207
8.0;57.3;49.7;22869;180207
8.0;47.1;49.8;22869;180207
10.0;46.5;49.9;22869;180207
6.0;38.3;49.9;22869;180207
4.0;35.9;49.8;22869;180207
12.0;41.2;49.7;22869;180207
4.0;31.5;49.7;22869;180207
2.0;31.5;49.7;22869;180207
2.0;31.0;49.7;22869;180207
14.0;42.4;49.7;22869;180207
6.0;33.8;49.7;22869;180208
2.0;32.2;49.7;22869;180208
2.0;33.3;49.7;22869;180208
4.0;30.0;49.7;22869;180208
12.0;50.2;49.3;22869;180208
8.0;61.1;49.5;22869;180208
10.0;41.2;49.5;22869;180208
4.0;38.7;49.5;22869;180208
4.0;31.2;49.4;22869;180208
0.0;56.3;49.5;22869;180208
6.0;43.0;49.4;22869;180208
2.0;30.3;49.4;22869;180208
4.0;28.4;49.4;22869;180208
2.0;29.8;49.4;22869;180208
2.0;33.5;49.4;22869;180208
2.0;33.5;49.4;22869;180208
4.0;32.0;49.4;22869;180208
2.0;33.5;49.4;22869;180208
4.0;29.2;49.4;22869;180208
6.0;41.4;49.5;22869;180208
10.0;59.8;49.5;22869;180208
2.0;31.2;49.5;22869;180208
4.0;48.5;49.4;22869;180208
2.0;35.2;49.4;22869;180208
4.0;42.2;49.4;22869;180208
2.0;47.2;49.4;22869;180208
2.0;44.2;49.4;22869;180208
4.0;49.0;49.4;22869;180208
2.0;38.8;49.4;22869;180208
2.0;31.7;49.4;22869;180208
4.0;29.9;49.4;22869;180208
2.0;31.8;49.4;22869;180208
4.0;36.3;48.7;22869;180208
10.0;45.5;48.9;22869;180208
6.0;47.7;48.9;22869;180208
4.0;38.5;48.8;22869;180208
2.0;52.3;48.4;22869;180208
4.0;30.5;48.4;22869;180208
4.0;31.2;43.7;22870;180212
2.0;32.2;43.7;22872;180213
