# cpu_used;total_cpu_used;RAM_used;
0.0;28.5;48.6;22227;167615
67.7;48.3;48.9;22230;167637
81.7;59.3;49.4;22240;167861
47.9;65.2;49.7;22249;168059
35.9;60.0;50.0;22260;168373
29.9;71.3;50.7;22266;168430
47.8;51.3;50.7;22267;168437
47.9;63.6;50.8;22278;168502
31.9;45.8;50.8;22282;168538
27.9;47.5;51.0;22292;168697
29.9;34.3;51.0;22307;168980
23.9;40.2;50.8;22312;169162
15.9;39.3;50.8;22313;169188
13.9;30.6;50.8;22313;169188
13.9;30.3;50.7;22313;169188
15.9;32.5;50.7;22313;169188
13.9;33.2;50.7;22313;169188
15.9;33.8;50.7;22313;169188
13.9;31.7;50.7;22314;169188
13.9;32.3;50.7;22314;169189
17.9;33.2;50.7;22314;169189
11.9;35.1;50.7;22314;169189
13.9;34.6;50.7;22314;169189
15.9;31.8;50.7;22314;169189
21.9;34.6;50.7;22314;169189
31.9;36.9;50.7;22314;169189
15.9;34.1;50.7;22314;169189
11.9;33.8;50.7;22314;169189
13.9;35.4;50.7;22314;169189
13.9;30.8;50.7;22314;169189
15.9;31.2;50.7;22314;169189
13.9;34.0;50.7;22314;169189
12.0;33.8;50.7;22314;169189
15.9;34.3;50.7;22315;169189
14.0;35.3;50.6;22315;169189
13.9;31.8;50.6;22315;169190
13.9;31.7;50.6;22315;169190
15.9;31.7;50.6;22315;169190
13.9;31.2;50.6;22315;169190
13.9;30.2;50.6;22315;169190
11.9;30.8;50.6;22315;169190
13.9;32.2;50.6;22315;169190
13.9;31.5;50.6;22315;169190
13.9;32.0;50.6;22315;169190
13.9;32.0;50.6;22315;169190
11.9;32.2;50.6;22315;169190
15.9;33.0;50.6;22315;169190
14.0;32.2;50.6;22315;169190
13.9;37.6;50.6;22315;169190
13.9;32.7;50.6;22315;169190
13.9;35.8;50.6;22315;169190
12.0;33.5;50.5;22315;169190
17.9;37.1;50.5;22315;169190
11.9;42.0;50.5;22315;169190
15.9;34.0;50.5;22315;169190
12.0;33.2;50.5;22315;169190
19.9;40.1;50.6;22315;169190
14.0;50.0;50.6;22315;169190
13.9;32.5;50.6;22315;169190
14.0;31.0;50.6;22315;169190
13.9;32.2;50.6;22315;169190
13.9;32.0;50.6;22315;169190
14.0;31.5;50.6;22315;169190
14.0;32.4;50.6;22315;169190
23.9;48.0;50.7;22315;169190
15.9;46.5;50.7;22315;169190
14.0;39.0;50.6;22315;169190
27.9;47.6;50.6;22315;169190
13.9;36.1;50.6;22315;169190
13.9;35.4;50.6;22315;169190
13.9;35.3;50.6;22315;169190
13.9;37.9;50.6;22315;169190
13.9;35.0;50.6;22316;169190
14.0;36.2;50.6;22316;169190
12.0;35.7;50.6;22316;169190
15.9;36.9;50.6;22316;169190
11.9;34.2;50.6;22316;169190
13.9;36.6;50.6;22316;169190
13.9;35.4;50.6;22316;169190
11.9;35.6;50.6;22316;169190
15.9;34.5;50.6;22316;169190
12.0;35.6;50.6;22316;169190
13.9;34.5;50.6;22316;169190
14.0;35.5;50.6;22316;169190
13.9;37.5;50.6;22316;169190
12.0;34.3;50.6;22316;169190
11.9;35.3;50.6;22316;169190
13.9;35.7;50.6;22316;169190
13.9;40.9;49.8;22316;169191
12.0;38.9;49.8;22316;169191
13.9;34.3;49.8;22316;169191
13.9;35.3;49.8;22316;169191
13.9;35.8;49.8;22316;169191
13.9;32.7;49.8;22316;169191
12.0;35.6;49.8;22316;169191
15.9;36.9;49.8;22317;169191
12.0;38.8;49.8;22317;169191
13.9;37.5;49.8;22317;169191
13.9;37.6;49.8;22317;169191
12.0;36.5;49.8;22317;169191
