# cpu_used;total_cpu_used;RAM_used;
7.1;14.0;55.7;21446;157293
12.0;17.1;55.7;21446;157293
19.9;19.0;55.7;21446;157293
6.0;10.0;55.7;21446;157293
0.0;8.5;55.7;21446;157293
0.0;13.9;55.7;21446;157293
2.0;4.5;55.7;21446;157293
0.0;5.0;55.7;21446;157293
0.0;4.5;55.7;21446;157293
0.0;5.5;55.7;21446;157293
0.0;4.5;55.7;21446;157293
0.0;5.5;55.7;21446;157293
8.0;15.9;55.5;21446;157293
17.9;28.1;55.3;21446;157293
19.9;28.9;55.4;21446;157293
12.0;30.3;55.4;21446;157293
15.9;26.9;55.4;21446;157293
6.0;17.3;55.4;21446;157293
0.0;11.1;55.3;21446;157293
0.0;11.4;55.3;21446;157293
0.0;11.1;55.3;21446;157293
0.0;13.6;55.3;21446;157293
0.0;30.5;55.3;21446;157293
0.0;9.5;55.3;21446;157293
0.0;7.9;55.3;21446;157293
0.0;5.6;55.3;21446;157293
0.0;7.5;55.3;21446;157293
0.0;16.6;55.3;21446;157293
0.0;14.1;55.3;21446;157293
0.0;7.5;55.3;21446;157293
0.0;20.9;55.3;21446;157293
0.0;10.6;55.3;21446;157293
0.0;25.3;55.3;21446;157293
0.0;25.2;55.4;21446;157293
2.0;8.1;55.3;21446;157293
0.0;6.6;55.3;21446;157293
0.0;7.0;55.3;21446;157293
0.0;7.1;55.3;21446;157293
0.0;7.1;55.3;21446;157293
0.0;6.1;55.3;21446;157293
0.0;14.0;55.3;21446;157293
0.0;7.5;55.3;21446;157293
0.0;8.0;55.3;21446;157294
0.0;8.0;55.3;21446;157294
0.0;7.1;55.3;21446;157294
0.0;7.5;55.3;21446;157294
0.0;8.5;55.3;21446;157294
0.0;8.0;55.3;21446;157294
0.0;8.0;55.3;21446;157294
0.0;8.0;55.3;21446;157294
0.0;8.5;55.3;21446;157294
0.0;8.0;55.3;21446;157294
0.0;15.9;55.3;21446;157294
0.0;6.6;55.3;21446;157294
0.0;8.0;55.3;21446;157294
0.0;8.9;55.3;21446;157294
2.0;7.0;55.3;21446;157294
0.0;8.0;55.3;21446;157294
0.0;7.0;55.3;21446;157294
0.0;7.5;55.3;21446;157294
0.0;6.6;55.3;21446;157294
0.0;6.6;55.3;21446;157294
2.0;9.4;55.3;21446;157294
0.0;7.1;55.3;21446;157294
0.0;7.0;55.3;21446;157294
0.0;8.0;55.3;21446;157294
0.0;7.5;55.3;21446;157294
0.0;7.1;55.3;21446;157294
0.0;7.5;55.3;21446;157294
0.0;8.4;55.3;21446;157294
0.0;7.5;55.3;21446;157294
0.0;7.0;55.3;21446;157294
0.0;7.1;55.3;21446;157294
0.0;7.0;55.3;21446;157294
0.0;7.5;55.3;21446;157294
0.0;8.0;55.3;21446;157294
11.9;14.4;55.3;21447;157294
11.9;19.9;55.3;21447;157294
13.9;19.8;55.3;21447;157294
13.9;19.7;55.3;21447;157294
13.9;16.7;55.3;21447;157294
4.0;12.4;55.3;21447;157294
0.0;9.8;55.3;21447;157294
0.0;8.0;55.3;21447;157294
0.0;9.3;55.3;21447;157294
0.0;8.9;55.3;21447;157294
0.0;7.5;55.3;21447;157294
0.0;8.0;55.3;21447;157294
0.0;8.0;55.3;21447;157294
0.0;8.4;55.3;21447;157294
0.0;7.0;55.3;21447;157294
0.0;8.4;55.3;21447;157294
0.0;8.4;55.3;21447;157294
0.0;7.5;55.3;21447;157294
0.0;7.9;55.3;21447;157294
0.0;7.5;55.3;21447;157294
2.0;7.5;55.3;21447;157294
0.0;9.4;55.3;21447;157294
0.0;7.5;55.3;21447;157294
0.0;9.0;55.3;21447;157294
