# cpu_used;total_cpu_used;RAM_used;
9.5;15.5;54.3;21413;156735
33.9;44.6;54.9;21415;156751
35.8;52.2;55.2;21419;156842
25.9;27.6;55.1;21424;156966
27.9;27.4;55.1;21435;157238
25.9;40.5;55.4;21438;157272
21.9;39.0;55.4;21439;157273
19.9;29.0;55.5;21440;157277
13.9;28.4;55.5;21441;157281
4.0;8.0;55.5;21441;157281
10.0;26.9;55.5;21441;157281
6.0;19.5;55.5;21441;157281
0.0;4.5;55.5;21441;157281
0.0;4.0;55.4;21441;157281
0.0;5.0;55.4;21441;157281
0.0;11.4;55.4;21441;157281
0.0;5.0;55.4;21441;157281
2.0;8.5;55.4;21441;157281
0.0;5.5;55.4;21442;157281
2.0;4.6;55.4;21442;157281
0.0;6.9;55.4;21442;157281
0.0;5.0;55.4;21442;157281
2.0;4.0;55.4;21442;157281
0.0;5.4;55.3;21442;157281
0.0;5.5;55.3;21442;157281
0.0;4.5;55.4;21442;157281
0.0;6.0;55.3;21442;157281
0.0;4.0;55.4;21442;157281
0.0;4.5;55.3;21442;157281
0.0;4.5;55.4;21442;157281
0.0;5.5;55.4;21442;157282
0.0;5.4;55.4;21442;157282
0.0;5.5;55.3;21442;157282
0.0;4.5;55.4;21442;157282
0.0;5.0;55.4;21442;157282
0.0;12.4;55.4;21442;157282
0.0;5.5;55.4;21442;157282
0.0;5.4;55.4;21442;157282
0.0;5.5;55.4;21442;157282
0.0;5.0;55.3;21442;157282
0.0;5.0;55.3;21442;157282
0.0;5.5;55.3;21442;157282
0.0;5.5;55.3;21442;157282
0.0;5.0;55.3;21442;157282
0.0;5.5;55.3;21442;157282
0.0;5.0;55.3;21442;157282
0.0;5.5;55.3;21442;157282
0.0;12.9;55.4;21442;157282
2.0;6.5;55.4;21442;157283
0.0;4.5;55.4;21442;157283
0.0;5.0;55.3;21442;157283
0.0;5.5;55.4;21442;157284
0.0;5.9;55.4;21442;157284
0.0;7.3;55.4;21442;157285
0.0;5.5;55.4;21442;157285
0.0;4.5;55.4;21442;157285
2.0;6.0;55.3;21442;157285
2.0;4.0;55.3;21442;157285
0.0;5.5;55.3;21442;157285
0.0;11.0;55.3;21442;157285
0.0;6.0;55.3;21442;157285
0.0;6.0;55.3;21443;157285
0.0;4.5;55.3;21443;157285
0.0;5.5;55.3;21443;157285
0.0;5.4;55.3;21443;157285
0.0;5.0;55.3;21443;157285
0.0;6.0;55.3;21443;157286
0.0;4.5;55.3;21444;157286
0.0;5.4;55.3;21444;157286
0.0;4.5;55.3;21444;157286
0.0;6.4;55.3;21444;157286
0.0;5.0;55.3;21444;157286
0.0;4.0;55.3;21444;157286
0.0;5.0;55.3;21444;157287
0.0;6.0;55.3;21444;157288
0.0;4.0;55.3;21444;157288
0.0;5.9;55.3;21444;157288
0.0;5.0;55.3;21444;157288
0.0;4.5;55.3;21444;157288
0.0;5.4;55.3;21444;157288
0.0;5.0;55.3;21444;157288
0.0;6.9;55.3;21444;157288
0.0;5.0;55.3;21444;157288
0.0;18.0;55.3;21444;157288
0.0;5.5;55.3;21444;157288
0.0;5.5;55.3;21444;157288
0.0;4.5;55.3;21444;157288
0.0;4.5;55.3;21444;157288
0.0;5.9;55.3;21444;157288
0.0;5.0;55.3;21444;157288
0.0;5.5;55.3;21444;157288
0.0;5.0;55.3;21444;157288
0.0;5.4;55.3;21444;157288
0.0;5.0;55.3;21444;157289
0.0;5.5;55.3;21444;157289
0.0;12.4;55.3;21444;157289
2.0;4.0;55.3;21444;157290
0.0;6.4;55.3;21444;157290
0.0;5.9;55.3;21444;157291
0.0;5.0;55.3;21444;157291
