# cpu_used;total_cpu_used;RAM_used;
0.0;50.1;49.1;22010;167220
14.0;25.1;49.1;22010;167220
47.9;40.2;49.5;22012;167234
33.9;49.2;49.8;22017;167251
77.7;48.3;49.9;22023;167288
33.9;60.3;50.3;22027;167380
41.8;76.1;51.0;22033;167453
25.9;54.8;51.2;22037;167458
29.9;39.9;51.0;22046;167475
14.0;55.7;51.3;22046;167476
29.9;49.5;51.5;22048;167481
17.9;52.7;51.7;22049;167483
8.0;21.4;51.7;22049;167483
2.0;29.0;51.6;22049;167484
4.0;18.0;51.6;22064;167484
4.0;11.2;51.6;22111;167485
4.0;14.4;51.6;22171;167486
4.0;11.1;51.6;22171;167488
31.9;18.9;51.7;22171;167488
2.0;11.0;51.7;22171;167488
4.0;11.6;51.7;22171;167488
4.0;12.0;51.6;22171;167488
2.0;13.0;51.6;22171;167488
4.0;10.6;51.6;22171;167488
2.0;12.9;51.6;22171;167488
4.0;17.8;51.6;22171;167488
2.0;12.9;51.6;22171;167488
4.0;14.6;51.6;22171;167488
4.0;13.4;51.6;22171;167488
4.0;11.1;51.6;22171;167488
4.0;14.0;51.6;22171;167488
4.0;14.4;51.6;22175;167489
2.0;12.5;51.6;22175;167489
4.0;14.1;51.6;22175;167489
2.0;14.1;51.6;22175;167489
2.0;12.9;51.6;22175;167489
6.0;15.0;51.6;22175;167489
4.0;24.4;51.6;22177;167491
2.0;14.4;51.6;22177;167491
4.0;12.5;51.6;22179;167495
2.0;14.1;51.4;22179;167496
4.0;11.6;51.4;22179;167496
2.0;18.5;51.3;22179;167496
4.0;17.3;51.3;22179;167496
2.0;12.1;51.3;22179;167496
2.0;9.7;51.3;22179;167496
4.0;11.1;51.3;22179;167496
4.0;12.9;51.3;22179;167496
2.0;12.9;51.3;22179;167496
2.0;19.3;51.3;22179;167496
4.0;12.8;51.3;22179;167496
4.0;20.1;51.3;22179;167496
2.0;11.9;51.3;22179;167496
2.0;21.5;51.3;22179;167496
6.0;22.0;51.4;22179;167496
2.0;17.1;51.4;22179;167496
2.0;18.5;51.4;22179;167496
6.0;15.1;51.4;22179;167496
4.0;12.5;51.3;22179;167496
2.0;12.4;51.2;22179;167496
2.0;31.7;51.6;22179;167496
4.0;41.1;51.9;22179;167496
2.0;43.1;52.1;22179;167496
2.0;39.0;52.3;22179;167496
2.0;35.7;52.5;22179;167496
0.0;36.8;52.6;22179;167496
2.0;34.8;51.3;22179;167496
4.0;11.6;51.3;22179;167496
2.0;13.9;51.3;22179;167496
4.0;11.1;51.3;22179;167496
4.0;11.6;51.3;22179;167496
2.0;11.6;51.3;22179;167496
2.0;13.5;51.3;22179;167496
6.0;17.6;51.3;22179;167496
2.0;12.4;51.3;22179;167496
2.0;16.3;51.3;22179;167496
4.0;13.7;51.3;22179;167496
2.0;17.7;51.3;22179;167496
4.0;11.1;51.2;22179;167496
4.0;13.0;51.3;22179;167496
2.0;12.6;51.2;22179;167496
4.0;10.6;51.2;22179;167496
2.0;11.4;51.2;22179;167496
2.0;10.6;51.2;22180;167496
6.0;11.6;51.2;22183;167505
2.0;9.7;51.2;22184;167505
2.0;10.6;51.2;22184;167505
2.0;10.6;51.2;22184;167505
4.0;11.5;51.2;22184;167505
4.0;10.2;51.2;22184;167505
2.0;10.1;51.2;22184;167505
4.0;18.5;51.3;22185;167505
0.0;40.9;51.3;22185;167506
2.0;41.7;51.4;22185;167506
2.0;30.8;51.4;22185;167506
4.0;16.3;51.3;22185;167506
2.0;26.1;51.3;22185;167506
4.0;31.0;51.3;22185;167506
2.0;30.7;51.3;22185;167506
2.0;14.4;51.3;22185;167506
