# cpu_used;total_cpu_used;RAM_used;
0.0;26.5;49.0;21865;164176
14.0;19.8;49.0;21865;164176
15.9;18.6;49.0;21866;164176
19.9;40.4;49.2;21866;164176
19.9;24.4;49.7;21866;164189
47.8;35.9;49.4;21876;164230
31.9;30.2;49.5;21887;164460
47.8;46.7;49.7;21894;164494
55.8;73.2;50.0;21905;164794
49.8;66.3;50.1;21917;165017
47.9;74.6;50.3;21924;165165
39.9;65.3;50.6;21929;165365
43.8;66.7;50.7;21938;165581
35.9;41.2;50.7;21947;165847
35.9;40.0;50.6;21954;166092
31.9;42.5;50.7;21961;166339
31.9;38.6;50.8;21969;166639
29.9;46.7;50.8;21974;166757
23.9;33.0;50.9;21974;166782
25.9;31.1;51.0;21981;167033
21.9;45.8;51.7;21984;167177
21.9;54.2;52.8;21986;167178
2.0;72.1;53.5;21987;167180
2.0;83.0;54.1;21987;167180
0.0;50.2;54.0;21988;167184
0.0;9.0;54.0;21988;167184
0.0;7.0;54.0;21988;167184
2.0;9.9;54.0;21988;167184
0.0;7.5;54.0;21988;167184
0.0;8.5;54.0;21988;167184
0.0;7.0;54.0;21988;167184
2.0;13.1;54.0;21988;167184
4.0;20.3;54.0;21988;167184
0.0;8.5;54.0;21988;167184
0.0;8.5;54.0;21988;167184
2.0;8.0;54.0;21988;167184
0.0;8.0;54.0;21988;167184
2.0;7.5;54.0;21988;167184
0.0;12.6;54.0;21988;167184
0.0;14.6;53.9;21990;167188
0.0;7.5;53.9;21990;167189
25.9;14.6;54.0;21991;167189
4.0;10.5;54.0;21992;167193
2.0;14.1;53.9;21992;167193
0.0;11.8;53.9;21992;167194
0.0;66.7;54.9;21992;167194
2.0;100.0;54.9;21992;167194
0.0;100.0;54.9;21992;167194
0.0;100.0;54.9;21992;167194
0.0;100.0;54.9;21994;167198
0.0;100.0;54.9;21994;167198
0.0;38.1;55.1;21994;167198
0.0;27.3;55.2;21994;167198
2.0;25.6;55.2;21994;167198
0.0;91.1;55.1;21994;167198
0.0;100.0;55.2;21994;167198
0.0;100.0;55.2;21994;167198
0.0;100.0;55.2;21994;167198
0.0;100.0;55.2;21994;167198
2.0;100.0;55.2;21994;167198
0.0;29.9;55.1;21994;167198
0.0;15.9;55.1;21994;167198
2.0;63.1;55.1;21994;167198
0.0;99.0;55.2;21994;167198
0.0;100.0;55.4;21994;167198
0.0;100.0;55.6;21994;167198
0.0;100.0;55.6;21994;167198
2.0;100.0;55.9;21994;167198
0.0;100.0;55.9;21994;167198
0.0;90.0;55.9;21994;167198
0.0;82.2;56.2;21994;167198
0.0;71.7;56.4;21994;167198
0.0;88.7;56.4;21994;167198
0.0;100.0;55.1;21994;167199
0.0;100.0;55.1;21994;167199
0.0;100.0;55.0;21994;167199
2.0;100.0;55.0;21994;167199
0.0;90.6;55.0;21994;167199
0.0;57.9;55.0;21994;167199
0.0;66.7;55.0;21994;167199
0.0;96.0;55.0;21994;167199
2.0;100.0;55.0;21996;167203
0.0;100.0;55.0;21998;167203
0.0;100.0;55.0;21998;167204
0.0;100.0;55.0;21998;167204
0.0;96.0;55.0;21998;167204
2.0;45.6;55.0;22000;167208
2.0;65.2;55.0;22000;167208
0.0;94.6;55.0;22000;167208
0.0;100.0;55.0;22000;167208
0.0;100.0;55.0;22000;167208
0.0;100.0;55.0;22000;167208
0.0;100.0;55.0;22000;167209
0.0;79.7;55.0;22000;167209
0.0;62.1;55.0;22000;167209
0.0;76.4;55.0;22000;167209
0.0;100.0;55.0;22000;167209
0.0;100.0;55.0;22000;167209
2.0;100.0;55.0;22000;167209
0.0;100.0;55.1;22000;167209
